toilet,toilet,马桶,/ˈtɔɪlət/,home,1f6bd,
soap,soap,肥皂,/səʊp/,home,1f9fc,
broom,broom,扫把,/bruːm/,home,1f9f9,
bucket,bucket,水桶,/ˈbʌkɪt/,home,1faa3,
basket,basket,篮子,/ˈbɑːskɪt/,home,1f9fa,
mirror,mirror,镜子,/ˈmɪrə/,home,1fa9e,
vase,vase,花瓶,/vɑːz/,home,1f3fa,
candle,candle,蜡烛,/ˈkændl/,home,1f56f_fe0f,
package,package,包裹,/ˈpækɪdʒ/,home,1f4e6,
lotion,lotion,润肤露,/ˈləʊʃn/,home,1f9f4,
toothbrush,toothbrush,牙刷,/ˈtuːθbrʌʃ/,home,1faa5,
tissue,tissue,纸巾,/ˈtɪʃuː/,home,1f9fb,
picture frame,picture frame,相框,/ˈpɪktʃə freɪm/,home,1f5bc_fe0f,
table,table,桌子,/ˈteɪbl/,home,,table
pillow,pillow,枕头,/ˈpɪləʊ/,home,,pillow
blanket,blanket,毯子,/ˈblæŋkɪt/,home,,blanket
curtain,curtain,窗帘,/ˈkɜːtn/,home,,curtain
stairs,stairs,楼梯,/steəz/,home,,stairs
garage,garage,车库,/ˈɡærɑːʒ/,home,,garage
garden,garden,花园,/ˈɡɑːdn/,home,,garden
fence,fence,栅栏,/fens/,home,,fence
gate,gate,大门,/ɡeɪt/,home,,gate
roof,roof,屋顶,/ruːf/,home,,roof
floor,floor,地板,/flɔː/,home,,floor
wall,wall,墙壁,/wɔːl/,home,,wall
ceiling,ceiling,天花板,/ˈsiːlɪŋ/,home,,ceiling
balcony,balcony,阳台,/ˈbælkəni/,home,,balcony
chimney,chimney,烟囱,/ˈtʃɪmni/,home,,chimney
spoon,spoon,勺子,/spuːn/,kitchen,1f944,
fork,fork,叉子,/fɔːk/,kitchen,1f374,
knife,knife,刀,/naɪf/,kitchen,1f52a,
plate,plate,盘子,/pleɪt/,kitchen,1f37d_fe0f,
bowl,bowl,碗,/bəʊl/,kitchen,1f963,
teapot,teapot,茶壶,/ˈtiːpɒt/,kitchen,1fad6,
chopsticks,chopsticks,筷子,/ˈtʃɒpstɪks/,kitchen,1f962,
pan,pan,平底锅,/pæn/,kitchen,1f373,
salt,salt,盐,/sɔːlt/,kitchen,1f9c2,
jar,jar,罐子,/dʒɑː/,kitchen,1fad7,
fridge,fridge,冰箱,/frɪdʒ/,kitchen,,fridge
oven,oven,烤箱,/ˈʌvn/,kitchen,,oven
pot,pot,锅,/pɒt/,kitchen,,pot
kettle,kettle,水壶,/ˈketl/,kitchen,,kettle
spatula,spatula,锅铲,/ˈspætʃələ/,kitchen,,spatula
tray,tray,托盘,/treɪ/,kitchen,,tray
strainer,strainer,滤网,/ˈstreɪnə/,kitchen,,strainer
napkin,napkin,餐巾,/ˈnæpkɪn/,kitchen,,napkin
straw,straw,吸管,/strɔː/,kitchen,,straw
lid,lid,盖子,/lɪd/,kitchen,,lid
cupboard,cupboard,橱柜,/ˈkʌbəd/,kitchen,,cupboard
drawer,drawer,抽屉,/drɔː/,kitchen,,drawer
ruler,ruler,尺子,/ˈruːlə/,school,1f4cf,
notebook,notebook,笔记本,/ˈnəʊtbʊk/,school,1f4d3,
paper,paper,纸张,/ˈpeɪpə/,school,1f4c4,
calculator,calculator,计算器,/ˈkælkjuleɪtə/,school,1f9ee,
paintbrush,paintbrush,画笔,/ˈpeɪntbrʌʃ/,school,1f58c_fe0f,
books,books,一摞书,/bʊks/,school,1f4da,
bookmark,bookmark,书签,/ˈbʊkmɑːk/,school,1f516,
clipboard,clipboard,写字板,/ˈklɪpbɔːd/,school,1f4cb,
pen,pen,钢笔,/pen/,school,1f58a_fe0f,
eraser,eraser,橡皮,/ɪˈreɪzə/,school,,eraser
glue,glue,胶水,/ɡluː/,school,,glue
chalk,chalk,粉笔,/tʃɔːk/,school,,chalk
blackboard,blackboard,黑板,/ˈblækbɔːd/,school,,blackboard
desk,desk,课桌,/desk/,school,,desk
marker,marker,记号笔,/ˈmɑːkə/,school,,marker
classroom,classroom,教室,/ˈklɑːsruːm/,school,,classroom
homework,homework,作业,/ˈhəʊmwɜːk/,school,,homework
lesson,lesson,课程,/ˈlesn/,school,,lesson
mother,mother,妈妈,/ˈmʌðə/,family,1f469,
father,father,爸爸,/ˈfɑːðə/,family,1f468,
brother,brother,哥哥或弟弟,/ˈbrʌðə/,family,1f466,
sister,sister,姐姐或妹妹,/ˈsɪstə/,family,1f467,
grandma,grandma,奶奶,/ˈɡrænmɑː/,family,1f475,
grandpa,grandpa,爷爷,/ˈɡrænpɑː/,family,1f474,
baby,baby,宝宝,/ˈbeɪbi/,family,1f476,
family,family,家人,/ˈfæməli/,family,,family
uncle,uncle,叔叔,/ˈʌŋkl/,family,,uncle
aunt,aunt,阿姨,/ɑːnt/,family,,aunt
cousin,cousin,堂表兄弟姐妹,/ˈkʌzn/,family,,cousin
twins,twins,双胞胎,/twɪnz/,family,,twins
mom,mom,母亲,/mɒm/,family,,mom
dad,dad,父亲,/dæd/,family,,dad
son,son,儿子,/sʌn/,family,,son
daughter,daughter,女儿,/ˈdɔːtə/,family,,daughter
grin,grin,咧嘴笑,/ɡrɪn/,emotions,1f606,
wink,wink,眨眼笑,/wɪŋk/,emotions,1f609,
excited,excited,兴奋,/ɪkˈsaɪtɪd/,emotions,1f929,
tired,tired,累了,/ˈtaɪəd/,emotions,1f971,
sick,sick,生病,/sɪk/,emotions,1f912,
surprised,surprised,惊讶,/səˈpraɪzd/,emotions,1f632,
confused,confused,困惑,/kənˈfjuːzd/,emotions,1f615,
nervous,nervous,紧张,/ˈnɜːvəs/,emotions,1f62c,
